thresh,helpers,weight,protein,COMBIND,GLIDE,COMBIND+2D,GLIDE+2D
0.275,10,20.0,kit,0.13587628705945107,0.12810265166977364,0.1599619663058376,0.16435939976071218
0.275,10,20.0,kpcb,0.20890551611861805,0.18213620136391123,0.155538756241787,0.11324091460378405
0.275,10,20.0,lck,0.3129372781544935,0.3303495482080474,0.31531543358371056,0.3264518429001121
0.275,10,20.0,mapk2,0.4729320930626672,0.48591906259766854,0.48761354791082684,0.49842133052467785
0.275,10,20.0,mcr,0.38180162817720475,0.32187807067466084,0.45077918042712345,0.3885385175951325
0.275,10,20.0,met,0.1658552683995159,0.15046870336517335,0.1810830102622401,0.16896591224041926
0.275,10,20.0,mk01,0.1227108930365034,0.1487642990824335,0.10800223780844576,0.12576588132977598
0.275,10,20.0,mk10,0.26933683997149643,0.34049742843085706,0.27133620531899766,0.3174498755916053
0.275,10,20.0,mk14,0.34174280971732524,0.32944880127817283,0.36969249038630847,0.3652439730837025
0.275,10,20.0,mmp13,0.3492298978027667,0.22236551146318453,0.37662743908572754,0.2764577887671712
0.275,10,20.0,mp2k1,0.10392198259085386,0.10652693515220753,0.10656671035585548,0.07270533289596173
0.275,10,20.0,nos1,0.31916072585005006,0.19752341040128857,0.35281156049322415,0.24813416350776207
0.275,10,20.0,pa2ga,-0.01744009808400296,-0.038427018515584374,-0.051463582101669084,-0.08272386090581871
0.275,10,20.0,parp1,0.7305366285179415,0.7389183458396353,0.7550010098157048,0.7160719095741415
0.275,10,20.0,pde5a,0.22386387338074173,0.13069468725591946,0.25428853050370503,0.16717642724123913
0.275,10,20.0,pgh1,0.08910450580443088,0.089764905649198,0.09912458590727377,0.09700853826243254
0.275,10,20.0,pgh2,0.08243278442711507,0.1125924221773938,0.09445899196491907,0.13106051987969292
0.275,10,20.0,plk1,0.27992495885591373,0.33586452448686616,0.2674257419935162,0.23432312046025644
0.275,10,20.0,pnph,0.5684516685857278,0.3558461980853618,0.6336134805581126,0.5402809927690189
0.275,10,20.0,ppara,0.24944284847649578,0.21724767404297718,0.26163239988336146,0.22476253544643612
0.275,10,20.0,pparg,0.15026771165963895,0.14355686932483613,0.15115920137940442,0.14100171347495966
0.275,10,20.0,prgr,0.3021267863346481,0.3015443585481215,0.2997760100296194,0.3128437336104136
0.275,10,20.0,ptn1,0.2743817921118345,0.30488453440579677,0.2830010770878152,0.32124079675112677
0.275,10,20.0,pyrd,0.08342686497002771,0.07397537349972022,0.09383818916907344,0.09686572149289646
0.275,10,20.0,rock1,0.5064323551617408,0.5679773116327338,0.6091878521873201,0.6543053684607942
0.275,10,20.0,src,0.12696785328785204,0.17904790935118936,0.1329343318204495,0.17671115429696102
0.275,10,20.0,thrb,0.422516191502356,0.32161428788794794,0.44791961105739553,0.35533665257788355
0.275,10,20.0,try1,0.2910741182017641,0.2132471365383548,0.31074690283022943,0.2425812285477534
0.275,10,20.0,tryb1,0.49983949517028703,0.4695498476090849,0.5555872304488554,0.5077371427384024
0.275,10,20.0,tysy,0.2377206903899421,0.2406545145293552,0.2632048902999461,0.32774880632263853
0.275,10,20.0,urok,0.5154285995481926,0.33627375828758566,0.562277694877263,0.3360341067413041
0.275,10,20.0,vgfr2,0.08975933427213527,0.09888824381420629,0.11159964118362611,0.1299045338960123
0.275,10,25.0,aa2ar,0.39085154438110525,0.29015949840268673,0.40327617693643847,0.3354134354259196
0.275,10,25.0,abl1,0.2821754366535607,0.305654674468142,0.299666567911161,0.31124144236087414
0.275,10,25.0,ace,0.1544518216443563,0.13917108389440103,0.18366133871409068,0.17798914998348697
0.275,10,25.0,aces,0.06412077769855792,0.08567115585097414,0.08381259369350105,0.1113237216702554
0.275,10,25.0,ada17,0.1477413411811971,0.0762360750837234,0.11227006405110844,0.040327649987933444
0.275,10,25.0,adrb1,0.2979943597388762,0.08033542887968728,0.26785986400449036,0.08970793351855919
0.275,10,25.0,adrb2,0.2784189480175133,0.1335752492671857,0.24590680337301007,0.1709504046922346
0.275,10,25.0,akt1,0.10904729071404093,0.14763257199317043,0.1392734074554554,0.18061551825264793
0.275,10,25.0,akt2,0.5740905214058244,0.5686953638416493,0.595151809528691,0.6108640618333551
0.275,10,25.0,aldr,0.04026940883367283,0.03652092517466308,0.1115709236986738,0.12291199699529373
0.275,10,25.0,andr,0.21102828533346513,0.24780585286141435,0.22397990553890307,0.26577318362220786
0.275,10,25.0,aofb,0.12868226297263377,0.10513125264677312,0.14546125874507856,0.1259099006539889
0.275,10,25.0,bace1,0.1947770812963721,0.1296438838925013,0.20563186954529158,0.14283040496137114
0.275,10,25.0,braf,0.22404156632020975,0.21131425442159493,0.31319646022268455,0.34908669724456365
0.275,10,25.0,cah2,-0.03591421503955561,-0.00823714149409191,0.05346093228767205,0.11505498654674289
0.275,10,25.0,casp3,0.10552094094053108,0.08799505644063194,0.12321386390833348,0.1210165840873485
0.275,10,25.0,cdk2,0.3497758805142087,0.2821132319330196,0.3459841553925244,0.27494894314580864
0.275,10,25.0,cp2c9,0.022077714095827268,0.029670356978394995,0.05947907009594473,0.08239367613539854
0.275,10,25.0,cp3a4,0.11154522095405602,0.17812471940406277,0.11968073021218886,0.17482166802202093
0.275,10,25.0,csf1r,0.12027882333940601,0.10720108599740816,0.15830372709680432,0.17361226648785813
0.275,10,25.0,def,0.43208960290145826,0.5420251794874253,0.46358239026189707,0.5508220160751601
0.275,10,25.0,dhi1,0.135517271247611,0.1194169308254089,0.18529576662646102,0.17759904531111453
0.275,10,25.0,dpp4,0.30938632789017617,0.300748135394188,0.403258651478372,0.40225860511163225
0.275,10,25.0,drd3,0.11371650521349053,0.07474105942383069,0.15353247574762602,0.13074923117891385
0.275,10,25.0,dyr,0.5387776723069502,0.20948250387937797,0.49491513683262334,0.2699846594648819
0.275,10,25.0,egfr,0.22097146054065747,0.1337763148522923,0.2407732181488126,0.17759733726039467
0.275,10,25.0,esr1,0.412560419729077,0.32471626368024775,0.36101607179718775,0.26602473675718025
0.275,10,25.0,esr2,0.48988637857486117,0.3751211940179774,0.4448501362669887,0.3040228821728752
0.275,10,25.0,fa10,0.4309257284330862,0.42204235511966226,0.46030614538731507,0.48401446285296307
0.275,10,25.0,fgfr1,0.19351011499911663,0.11060001732210428,0.2354464795200713,0.1791697619515397
0.275,10,25.0,fnta,0.050940116894552315,0.130626145496808,0.08567616061065145,0.17262754050360862
0.275,10,25.0,gcr,0.1477714213957551,0.10678279510771801,0.1381551229396588,0.10201027868272791
0.275,10,25.0,glcm,0.2018933907319422,0.1490522203374273,0.22570006997027606,0.17961546052684932
0.275,10,25.0,grik1,0.3418487858593333,0.3195532747840121,0.4291028000356129,0.45453944000385577
0.275,10,25.0,hdac2,0.04843547288169677,0.025163533098738883,0.05169857651486314,0.02848939107769512
0.275,10,25.0,hdac8,0.18413608070030243,0.25158183238781273,0.1878985149579998,0.24255195849437905
0.275,10,25.0,hivpr,0.0061097590846492964,0.021873923546594697,0.016158987174369262,0.022345104976298602
0.275,10,25.0,hivrt,0.29049452347768784,0.2554054624492346,0.2731038100192471,0.21563418711494378
0.275,10,25.0,igf1r,0.24736289567680061,0.16672700126404014,0.27089866707220744,0.2269345579545063
0.275,10,25.0,ital,0.008694963037735814,0.02480287238061249,0.08018170607516703,0.14006822499489027
0.275,10,25.0,jak2,0.5121298972395628,0.3949333037826559,0.49326924381741505,0.4083676589458589
0.275,10,25.0,kif11,0.10187318380296766,0.13175983537363214,0.0652758739787904,0.05488643879178079
0.275,10,25.0,kit,0.13587628705945107,0.12810265166977364,0.16499084559244193,0.17044516861160947
0.275,10,25.0,kpcb,0.20890551611861805,0.18213620136391123,0.14539257215020424,0.09623758753255343
0.275,10,25.0,lck,0.3129372781544935,0.3303495482080474,0.31313329148019897,0.3166719475403082
0.275,10,25.0,mapk2,0.4729320930626672,0.48591906259766854,0.49342572680697433,0.4975836767326387
0.275,10,25.0,mcr,0.38180162817720475,0.32187807067466084,0.4545367460013847,0.4035664056448944
0.275,10,25.0,met,0.1658552683995159,0.15046870336517335,0.18380489567483796,0.16794889620114278
0.275,10,25.0,mk01,0.1227108930365034,0.1487642990824335,0.10242393702940074,0.11945134247778286
0.275,10,25.0,mk10,0.26933683997149643,0.34049742843085706,0.2640609119504681,0.3055071159806738
0.275,10,25.0,mk14,0.34174280971732524,0.32944880127817283,0.36933411182640336,0.36762603613061207
0.275,10,25.0,mmp13,0.3492298978027667,0.22236551146318453,0.3812165149412005,0.27920499135798355
0.275,10,25.0,mp2k1,0.10392198259085386,0.10652693515220753,0.1030834866385816,0.06589371638446091
0.275,10,25.0,nos1,0.31916072585005006,0.19752341040128857,0.3551584499380511,0.2540423340814173
0.275,10,25.0,pa2ga,-0.01744009808400296,-0.038427018515584374,-0.05848054012871298,-0.08548651498055515
0.275,10,25.0,parp1,0.7305366285179415,0.7389183458396353,0.7557494755259373,0.7111010179139152
0.275,10,25.0,pde5a,0.22386387338074173,0.13069468725591946,0.25980273443476787,0.17628389016160045
0.275,10,25.0,pgh1,0.08910450580443088,0.089764905649198,0.09985106831078863,0.09618550470142137
0.275,10,25.0,pgh2,0.08243278442711507,0.1125924221773938,0.09755936970525285,0.1325156124372461
0.275,10,25.0,plk1,0.27992495885591373,0.33586452448686616,0.25523170373106435,0.2215474079364828
0.275,10,25.0,pnph,0.5684516685857278,0.3558461980853618,0.639190518339609,0.5406173901462348
0.275,10,25.0,ppara,0.24944284847649578,0.21724767404297718,0.2623570293727205,0.22637920994158323
0.275,10,25.0,pparg,0.15026771165963895,0.14355686932483613,0.15123426542096535,0.14007552372096452
0.275,10,25.0,prgr,0.3021267863346481,0.3015443585481215,0.30324458658575326,0.31237965949533775
0.275,10,25.0,ptn1,0.2743817921118345,0.30488453440579677,0.25799781722122744,0.31776876114356833
0.275,10,25.0,pyrd,0.08342686497002771,0.07397537349972022,0.09475409883168334,0.09660043475398547
0.275,10,25.0,rock1,0.5064323551617408,0.5679773116327338,0.627648491344923,0.6609552330691724
0.275,10,25.0,src,0.12696785328785204,0.17904790935118936,0.13246771420871234,0.17310902556222935
0.275,10,25.0,thrb,0.422516191502356,0.32161428788794794,0.4538104094819656,0.3564735036858385
0.275,10,25.0,try1,0.2910741182017641,0.2132471365383548,0.3128196921383032,0.2427424276738816
0.275,10,25.0,tryb1,0.49983949517028703,0.4695498476090849,0.5569092759095443,0.5049656440521239
0.275,10,25.0,tysy,0.2377206903899421,0.2406545145293552,0.26803275390907866,0.32997371847958934
0.275,10,25.0,urok,0.5154285995481926,0.33627375828758566,0.5667121146990798,0.33969794748000026
0.275,10,25.0,vgfr2,0.08975933427213527,0.09888824381420629,0.11615441420862219,0.13457451549381125
0.275,10,30.0,aa2ar,0.39085154438110525,0.29015949840268673,0.4033087641679579,0.338203782912231
0.275,10,30.0,abl1,0.2821754366535607,0.305654674468142,0.2963535040157069,0.30947646319843586
0.275,10,30.0,ace,0.1544518216443563,0.13917108389440103,0.1849273589846418,0.17957257263615126
0.275,10,30.0,aces,0.06412077769855792,0.08567115585097414,0.08713207394301782,0.11520654552501727
0.275,10,30.0,ada17,0.1477413411811971,0.0762360750837234,0.10507912286276277,0.03625731247478811
0.275,10,30.0,adrb1,0.2979943597388762,0.08033542887968728,0.26322676097521464,0.09088492731670128
0.275,10,30.0,adrb2,0.2784189480175133,0.1335752492671857,0.24579834458340138,0.17571615189702902
0.275,10,30.0,akt1,0.10904729071404093,0.14763257199317043,0.14168240169938975,0.17572767455501356
0.275,10,30.0,akt2,0.5740905214058244,0.5686953638416493,0.5888835038163781,0.5859779707131504
0.275,10,30.0,aldr,0.04026940883367283,0.03652092517466308,0.12105227318665268,0.1295189133365227
0.275,10,30.0,andr,0.21102828533346513,0.24780585286141435,0.22510855756611026,0.2678315705356458
0.275,10,30.0,aofb,0.12868226297263377,0.10513125264677312,0.14449783264711907,0.12693392772263506
0.275,10,30.0,bace1,0.1947770812963721,0.1296438838925013,0.20787841578977512,0.14417623049989126
0.275,10,30.0,braf,0.22404156632020975,0.21131425442159493,0.32348494177734977,0.3603931271608203
0.275,10,30.0,cah2,-0.03591421503955561,-0.00823714149409191,0.07070802405221843,0.13750784197142202
0.275,10,30.0,casp3,0.10552094094053108,0.08799505644063194,0.13189255214729523,0.12992869313120745
0.275,10,30.0,cdk2,0.3497758805142087,0.2821132319330196,0.3400248183989212,0.26518513312790515
0.275,10,30.0,cp2c9,0.022077714095827268,0.029670356978394995,0.06410205899533719,0.08666795890811299
0.275,10,30.0,cp3a4,0.11154522095405602,0.17812471940406277,0.11988051550406058,0.17098377282027996
0.275,10,30.0,csf1r,0.12027882333940601,0.10720108599740816,0.16426773292720478,0.18204946497124305
0.275,10,30.0,def,0.43208960290145826,0.5420251794874253,0.47006136428356526,0.5417108656640625
0.275,10,30.0,dhi1,0.135517271247611,0.1194169308254089,0.19331548557840583,0.18818023683669763
0.275,10,30.0,dpp4,0.30938632789017617,0.300748135394188,0.4124293113314109,0.4058984950294094
0.275,10,30.0,drd3,0.11371650521349053,0.07474105942383069,0.15889718255920904,0.13792569499728208
0.275,10,30.0,dyr,0.5387776723069502,0.20948250387937797,0.4873618156131784,0.27435234180810053
0.275,10,30.0,egfr,0.22097146054065747,0.1337763148522923,0.2427996108384522,0.18134889530483908
0.275,10,30.0,esr1,0.412560419729077,0.32471626368024775,0.3606310750229048,0.25952067204445484
0.275,10,30.0,esr2,0.48988637857486117,0.3751211940179774,0.4258477504163537,0.29226919189740047
0.275,10,30.0,fa10,0.4309257284330862,0.42204235511966226,0.4615844943456245,0.4838807831295074
0.275,10,30.0,fgfr1,0.19351011499911663,0.11060001732210428,0.24168642926840492,0.19287629787446986
0.275,10,30.0,fnta,0.050940116894552315,0.130626145496808,0.09147327959286278,0.17207474216467783
0.275,10,30.0,gcr,0.1477714213957551,0.10678279510771801,0.136248250389363,0.10316756336297313
0.275,10,30.0,glcm,0.2018933907319422,0.1490522203374273,0.22136664032037093,0.17383008683427673
0.275,10,30.0,grik1,0.3418487858593333,0.3195532747840121,0.42431767361000156,0.4682984878147461
0.275,10,30.0,hdac2,0.04843547288169677,0.025163533098738883,0.05242567917296457,0.029896183859490843
0.275,10,30.0,hdac8,0.18413608070030243,0.25158183238781273,0.18768389873254976,0.23492813553590766
0.275,10,30.0,hivpr,0.0061097590846492964,0.021873923546594697,0.018128003566288336,0.024786481635554906
0.275,10,30.0,hivrt,0.29049452347768784,0.2554054624492346,0.2684495381072921,0.20803857416900118
0.275,10,30.0,igf1r,0.24736289567680061,0.16672700126404014,0.271846778778442,0.2284156982429735
0.275,10,30.0,ital,0.008694963037735814,0.02480287238061249,0.09482783637265832,0.1632908280545524
0.275,10,30.0,jak2,0.5121298972395628,0.3949333037826559,0.4990460586210943,0.39966733635142476
0.275,10,30.0,kif11,0.10187318380296766,0.13175983537363214,0.058122666775032916,0.042856000262396096
0.275,10,30.0,kit,0.13587628705945107,0.12810265166977364,0.16611255966443575,0.1722749487818745
0.275,10,30.0,kpcb,0.20890551611861805,0.18213620136391123,0.1338307140426398,0.08055120336645127
0.275,10,30.0,lck,0.3129372781544935,0.3303495482080474,0.31002471148513094,0.3065177823306898
0.275,10,30.0,mapk2,0.4729320930626672,0.48591906259766854,0.49681357867259307,0.5111439537124624
0.275,10,30.0,mcr,0.38180162817720475,0.32187807067466084,0.4594898069681393,0.40551908094745953
0.275,10,30.0,met,0.1658552683995159,0.15046870336517335,0.1847992039544762,0.16701724444232055
0.275,10,30.0,mk01,0.1227108930365034,0.1487642990824335,0.10964688202551176,0.11569295558503197
0.275,10,30.0,mk10,0.26933683997149643,0.34049742843085706,0.2620341682207171,0.290554308062709
0.275,10,30.0,mk14,0.34174280971732524,0.32944880127817283,0.37627457560514144,0.37145476970288815
0.275,10,30.0,mmp13,0.3492298978027667,0.22236551146318453,0.3784960830851138,0.2898402705982509
0.275,10,30.0,mp2k1,0.10392198259085386,0.10652693515220753,0.10011918634473264,0.058437996823772285
0.275,10,30.0,nos1,0.31916072585005006,0.19752341040128857,0.3574130777233497,0.25465047354339093
0.275,10,30.0,pa2ga,-0.01744009808400296,-0.038427018515584374,-0.06303293434482224,-0.08719927008977801
0.275,10,30.0,parp1,0.7305366285179415,0.7389183458396353,0.755278968726224,0.6958950614846676
0.275,10,30.0,pde5a,0.22386387338074173,0.13069468725591946,0.2644632818438458,0.18495884126689482
0.275,10,30.0,pgh1,0.08910450580443088,0.089764905649198,0.09886722026460362,0.09414013682661129
0.275,10,30.0,pgh2,0.08243278442711507,0.1125924221773938,0.0991810315591319,0.13134764797605505
0.275,10,30.0,plk1,0.27992495885591373,0.33586452448686616,0.24555474681820272,0.2045872988603242
0.275,10,30.0,pnph,0.5684516685857278,0.3558461980853618,0.6335146320150274,0.5541068146971913
0.275,10,30.0,ppara,0.24944284847649578,0.21724767404297718,0.2626355618254606,0.2268163340593207
0.275,10,30.0,pparg,0.15026771165963895,0.14355686932483613,0.14915466946703357,0.13975207134805379
0.275,10,30.0,prgr,0.3021267863346481,0.3015443585481215,0.30271367047965575,0.30613990469414676
0.275,10,30.0,ptn1,0.2743817921118345,0.30488453440579677,0.2597351154411327,0.30873455402375505
0.275,10,30.0,pyrd,0.08342686497002771,0.07397537349972022,0.09614385378876011,0.09647553597694186
0.275,10,30.0,rock1,0.5064323551617408,0.5679773116327338,0.6357067114917468,0.6755789110584866
0.275,10,30.0,src,0.12696785328785204,0.17904790935118936,0.13216539628071491,0.1701159741754703
0.275,10,30.0,thrb,0.422516191502356,0.32161428788794794,0.45370344300940274,0.3520045427059861
0.275,10,30.0,try1,0.2910741182017641,0.2132471365383548,0.31212835637563774,0.24085230410242486
0.275,10,30.0,tryb1,0.49983949517028703,0.4695498476090849,0.5584925994656315,0.5027412502747599
0.275,10,30.0,tysy,0.2377206903899421,0.2406545145293552,0.2739337654997469,0.32667178242423844
0.275,10,30.0,urok,0.5154285995481926,0.33627375828758566,0.563838856553971,0.3406460438669949
0.275,10,30.0,vgfr2,0.08975933427213527,0.09888824381420629,0.11920813155985485,0.13869854974610252
0.275,10,35.0,aa2ar,0.39085154438110525,0.29015949840268673,0.40147805341021503,0.33946815419219767
0.275,10,35.0,abl1,0.2821754366535607,0.305654674468142,0.29611451812382056,0.3099514305438172
0.275,10,35.0,ace,0.1544518216443563,0.13917108389440103,0.194697897445693,0.1798354444547454
0.275,10,35.0,aces,0.06412077769855792,0.08567115585097414,0.09083983122563141,0.11802793730874568
